ski_resort,Palisades Tahoe,Mammoth Mountain,Donner Ski Ranch,Sugar Bowl,Kirkwood,Boreal,Sierra at Tahoe,Mt. Rose Ski Tahoe,Soda Springs,Wolf Creek,49 Degrees North,Bear Valley,Alta,Mt. Hood Meadows,Snowbird,Northstar California,Mt. Baker,Alpental,Tahoe Donner,Mt. Spokane,Snowbasin,Brighton,Alyeska,Brundage Mountain,Dodge Ridge,Mt. Bachelor,Solitude Mountain,Mt. Ashland,Heavenly Mountain,Timberline Lodge,June Mountain,Mt. Shasta Board Ski Park,Willamette Pass,Deer Valley,Silverton Mountain,Park City Mountain,Diamond Peak,Appalachian Ski Mountain,Grand Targhee,Jackson Hole,Lookout Pass,Powder Mountain,Aspen Snowmass,Copper Mountain,Steamboat,Pebble Creek,Arizona Snowbowl,Telluride,Welch Village,Taos Ski Valley,Monarch Mountain,Sundance,Purgatory Mountain,Breckenridge,Winter Park,Crystal Mountain Washington,White Pass,Big Sky,Ski Cooper,Powderhorn,Schweitzer,Crested Butte Mountain,Stevens Pass,Summit at Snoqualmie,Black River,Brian Head,Jackson Creek,Hoodoo,Bluewood,Beaver Mountain,Bogus Basin,Lost Trail Powder Mountain,Wild Mountain Ski,Whitefish Mountain,Blacktail Mountain,Arapahoe Basin,Ski Santa Fe,Vail,Anthony Lakes Mountain,Loveland,Sun Valley,Beaver Creek,Bolton Valley,Montana Snowbowl,Trollhaugen,Bridger Bowl,Keystone,Granite Peak,Silver Mountain,Discovery,Mont Ripley,Snow Valley,Sunlight Mountain,Lee Canyon,Mt. Hood Skibowl,Ski China Peak,Red Lodge Mountain.,Cannon Mountain,Lutsen Mountains,Mountain Creek,Snowy Range,Wachusett Mountain,Boyne Mountain,Ski Brule,Great Divide,Giants Ridge,Jay Peak,Mission Ridge,Camelback Mountain,Black Mountain,Eldora Mountain,Maverick Mountain,Showdown,Song Mountain,Stowe Mountain,Big Boulder,Buck Hill,Crystal Mountain Michigan,Killington,Schuss Mountain,Smugglers' Notch,Wildcat Mountain,Sipapu Ski and Summer,Bretton Woods,Nubs Nob,Treetops,Bear Mountain,Hogadon,Jiminy Peak,Loon Mountain,Seven Oaks,Snow Summit,Sugarloaf,Holimont,Burke Mountain,Pleasant,Sunday River,Pajarito Mountain,Catamount Ski Ride Area,Holiday Valley,Berkshire East,Bristol Mountain,Holiday Mountain,Maple Ski Ridge,Pico Mountain,Sugarbush,Okemo Mountain,Gore Mountain,Mt. Snow,Titus Mountain,Bromley Mountain,Mountain High,Mt. La Crosse,Ragged Mountain,Willard Mountain,Enchanted Forest,Cannonsburg,Waterville Valley,Whiteface Mountain,Seven Springs,Woods Valley,Cranmore Mountain,Belleayre,Gunstock,Hunter Mountain,Mad River Glen,Plattekill Mountain,Stratton Mountain,Timberline Mountain,West Mountain,Mt. Bohemia,Meadowlark,Magic Mountain Vermont,Mt. Baldy,Montage Mountain,Mt. Sunapee,Big Squaw Mountain Ski,Badger Pass,Four Lakes,Hyland Ski,Mt. Crescent,Royal Mountain,Coffee Mill Ski Snowboard,Bruce Mound,Hilltop,Otis Ridge,Attitash,Afton Alps,Alpine Valley Ohio,Alpine Valley Wisconsin,Alpine Valley Michigan,Snow King,Andes Tower Hills,Angel Fire,Apple Mountain,Bear Creek Mountain,Big Powderhorn Mountain,Bittersweet,Blandford,Blue Knob,Blue Mountain,Boston Mills and Brandywine,Bousquet,Boyne Highlands,Bradford,Brantling Ski Slopes,Bryce,Buena Vista,Ski Butternut,Caberfae Peaks Ski Golf,Camden,Campgaw Mountain,Cascade Mountain,Cataloochee,Chestnut Mountain,Christie Mountain,Christmas Mountain,Dartmouth Skiway,Devils Head,Dry Hill,Eagle Rock,Eaglecrest,Elk Mountain Ski,Grand Geneva,Greek Peak,Hidden Valley,Howelsen Hill,Jack Frost,Kelly Canyon,King Pine,Kissing Bridge,Labrador Mt.,Lost Valley,Mad River Mountain,Magic Mountain Idaho,Marquette Mountain,Massanutten,McCauley Mountain,Mohawk Mountain,Mt. Abram Ski,Mt. Kato,Mt. Southington,Mt. Brighton,Mt. Holiday,Mt. Holly,Mt. Jefferson,Mt. Peter,Nashoba Valley,New Hermon Mountain,Nordic Mountain,Nordic Valley,Norway Mountain,Ober Gatlinburg Ski,Paoli Peaks,Pats Peak,Peekn Peak,Perfect North Slopes,Pine Mountain,Pomerelle Mountain,Powder Ridge Minnesota,Red River,Sandia Peak,Sapphire Valley,Granby Ranch,Ski Apache,Ski Beech Mountain,Liberty,Roundtop Mountain,Ski Sawmill,Ski Snowstar,Ski Sundown,Windham Mountain,Snow Ridge,Snow Snake,Snow Trails,Snowshoe Mountain,Soldier Mountain,Spirit Mountain,Spring Mountain,Sugar Mountain,Saskadena Six,Sunburst,Sundown Mountain,Sunrise Park,Swain,Swiss Valley,Terry Peak,Teton Pass,Omni Homestead,The Homestead,Thunder Ridge,Timber Ridge,Toggenburg Mountain,Tussey Mountain,Tyrol Basin,Villa Olivia,White Pine,Whitecap Mountain,Whitetail,Wilmot Mountain,Winterplace Ski,Wintergreen,Wisp,Wolf Ridge Ski,Woodbury,Yawgoo Valley,Canaan Valley,Cooper Spur,Blue Hills,Big Bear,Snow Creek,Crotched Mountain,Tamarack,Spout Springs,Buffalo Ski Club,Deer Mountain,Ski Ward,Elm Creek,Mulligan's Hollow,Sleeping Giant,Elko SnoBowl,Eagle Point,Pine Knob,Whaleback,Little Switzerland,Oak Mountain,Mt. Pleasant,Hunt Hollow,Powder Ridge Connecticut,Shawnee Mountain
Palisades Tahoe,1.0,0.823161622171027,0.5393633246674823,0.7352787880629783,0.4653542678570924,0.3728154845125746,0.5531817463246917,-0.03590977889835295,0.26648671171223215,0.07515325302723058,-0.302724515941891,0.3560597345412576,0.43691535299769046,0.13355454777728284,0.5518364667161673,0.6982513518750778,0.1636464703105967,0.2890202311175187,0.30388550803795306,-0.2974005540266519,0.5869028514038814,0.5814298192530282,0.4520440118986728,0.20062649754235976,0.21364198116705072,0.3868589678361998,0.658650944920037,-0.11196017714182376,0.6864993033442691,0.23580083931165607,0.33003794449598045,0.10653514022602155,-0.3507978167597057,0.3778061188447579,0.12491471700027455,0.6995707170320541,0.5530333999156991,-0.11155721036239316,0.36505360923934455,0.7637554022842196,0.00426257379310045,0.12895300656543934,0.8216331492743032,0.6761449035751689,0.7031341839646618,-0.42939941057516506,-0.13856227089682596,0.6731816882674293,-0.5570310229970005,0.6206974820639058,0.4853256341270731,0.49847422831632276,0.47322303616440614,0.6692038398259665,0.5636538594001237,0.5073130413358728,0.20435728115253127,0.8029825179867774,-0.15983110473116374,-0.3833480557622319,0.3163045317110874,0.42309061856632135,0.1822275167163526,0.4842575910976486,-0.5900997279839647,-0.18996452309304931,-0.49151407747422876,-0.03423750781023299,-0.17290658731203346,-0.429815585781877,-0.34560525706055184,0.19352081278209418,-0.19704338155804885,0.3992371902010318,-0.2536303934247218,0.37853705787745606,0.2937259091891741,0.7586407847251184,-0.4133324441418092,0.33407331867421863,0.5542561995413572,0.7225994843454024,0.144356622074191,-0.3365133770640556,-0.23716377324283058,0.3455185910428837,0.5625079023294044,-0.22526960730458379,-0.1660783711571253,-0.034806050476919585,-0.5255676819490452,0.11154586102530921,0.07405641889914305,-0.38815032087571305,0.1766352857576427,0.44530294918622587,0.26532332858638236,0.3592234124867814,0.4411779970242923,0.004843222556625441,0.06134273744343087,-0.28200967424969303,-0.03230390513170549,-0.1775679391864893,-0.2920074834011116,-0.1844462311079472,0.4401535980831463,-0.2942667406453331,-0.03328445120861094,-0.5430555525795395,0.5572125818172466,-0.5152408918286988,0.03650480040929166,-0.0932121021775455,0.3318795075587754,-0.18621630108792667,-0.4988432546245303,-0.13505319490624165,0.596440204086042,-0.2564154224672952,0.24743396020109656,-0.3444029651672299,-0.3111959152925343,0.5514694823806988,0.16193953260119337,-0.6014594166946284,-0.30173680625261157,-0.49330270897646966,0.39984205617949614,-0.18969950781842174,-0.6773488271071526,-0.4936083895097625,0.3365345590033211,-0.05852810895323597,-0.046053800933378845,-0.0015532982182381513,0.3071501803848532,-0.20470147489591073,0.10450751216883808,0.0968601050219798,-0.04970849288604005,-0.35031601291162273,-0.2234886164397874,-0.7299440196118684,0.2714432176867612,0.33187212876036465,0.3090019449845096,0.47466391972213273,0.23670077337913423,0.0587938113344277,0.50236415168415,0.12486116244729104,-0.6955226761142863,-0.43227950596814513,-0.11788198756335283,-0.14461548038967448,-0.3875880801852092,0.1448784370419374,0.00375314048371346,0.26470509961772526,-0.5127869850719632,-0.3623698448908655,0.19844890756898378,-0.11781654037062639,0.35898664042408,-0.0642606431777638,0.07993731847419755,0.6021027384052866,-0.3082124643927232,-0.280156172160624,0.013698266420563224,-0.470089547183709,0.26286781504402046,-0.24405585512755934,-0.5834411238372786,-0.08333295648917016,-0.45411734529167486,-0.26628679374712727,-0.6678338782255103,-0.6342185637475022,-0.5739499487306526,0.043969044673643425,-0.49390899266647725,-0.3900475456964903,-0.6800837153312745,-0.231076676043089,-0.19778948036455765,0.013150048043131697,-0.5807697186608314,-0.22943854556521726,-0.5718757628103316,0.32910068995286124,-0.1315473147752095,-0.1202007944157554,-0.6909896142991891,-0.4976210774735302,-0.22392362628170415,-0.29405557865424947,-0.37052256568289793,-0.48412945562553544,-0.21897043984553197,-0.3411284656463808,-0.3724370474199802,-0.03585587615160492,-0.2678132919645797,-0.5275885479394549,-0.3854869846630966,-0.6004026353907161,0.1536316094927263,-0.3924190287355874,-0.17472050903836756,-0.34229532165096493,-0.3471208006078227,-0.6423228562126287,0.06296314111962072,-0.5840792017490141,-0.7132577626774127,0.21167661381714237,-0.5805894117852487,-0.7443438148027883,-0.6579274097574173,-0.01206920314287227,0.09295975084152408,-0.30759769852100355,-0.05733954391230596,-0.5582686582253347,-0.005093126110033708,-0.2172384470184968,-0.5343394557142477,-0.3756844558794668,-0.3041868641053263,-0.19574119301654241,-0.6476707077928108,-0.5361577447685782,-0.6844109403238235,-0.5984426816985425,-0.3511301104001751,-0.14272536416557519,0.11339339718966579,0.2963412392739213,-0.46894117851407024,-0.3867236144750685,-0.2326006117121217,-0.7007054398066498,-0.5059764625311055,-0.45811891577641234,0.11502895643313281,-0.3878850098065721,-0.5252060450467332,-0.44711517976219284,-0.2180942765285018,-0.5979322865711248,-0.5453313074360568,-0.5059927939914288,0.0015624991426944138,-0.09298602951583522,-0.48535592247775783,-0.5924000850208443,-0.32581180419223954,-0.5811806760186641,0.22068770032328397,-0.4674310897873563,-0.40407567872590777,-0.42900816174876505,0.0005462373676885981,-0.5728686944161823,-0.5140142875147692,-0.4267183100958815,-0.6437926563952132,-0.6916904294204784,0.08099764473865055,0.34246904873381123,-0.32668652561079886,-0.732307606476147,-0.4061542803706802,-0.015193945208173472,-0.3744672754902659,-0.06640383978774367,-0.6662003132441616,-0.43604042720786124,0.17251778455155772,-0.37481204840003,-0.6947017757701589,0.11088111781239733,-0.5088916239116005,-0.4180638027216933,-0.5507732775407537,-0.659858967460933,-0.6831156862827172,-0.12094807067946779,0.051321626957167576,-0.2470123941910301,-0.3781237637115587,-0.15775116877239437,-0.5146730765618724,-0.5996125377273674,-0.30264899048281163,-0.3394275440248213,-0.45403688978845946,-0.41120228816932064,-0.25905184946777526,-0.22691464478659282,0.13930236804705232,-0.6980993088343163,-0.14797013009579152,-0.2445081221388543,-0.48303194138730937,-0.20028576363751938,-0.42622384046235257,-0.031367768228208096,-0.5613148634850255,-0.23281785513605635,0.4048197524535581,-0.6027109815917707,-0.4761582708288851,-0.5905379306401278,-0.5989001746708934,-0.503625024695798,-0.4846546229059164,-0.3625762509205449,-0.614671139448922,-0.1470334300134385,-0.34916667592261363,-0.6815464631909899,-0.2504694465645167,-0.24747539781927427,-0.7254372849976528,-0.2517903190316857,-0.280958969556599,-0.4880295139050454
Mammoth Mountain,0.823161622171027,0.9999999999999997,0.4326207834365202,0.749435853535386,0.18922044596877077,0.4086435882713186,0.3536942763694669,0.13417950085804364,0.24366973768225497,0.2776398842831409,-0.04076889421480993,0.3523761659365295,0.23979991988697535,0.2227853970045219,0.47189447274784607,0.7082588901607786,0.23671782970689076,0.16644313297707353,0.2971535299547878,-0.16442941446479525,0.5919060106961563,0.427674627480244,0.3811026543407207,0.33178911470039757,0.32946664159582245,0.5920307375224694,0.511464567326766,-0.03592536464623315,0.5824661764506699,0.3309954228846523,0.27308309792467955,0.0776026781614439,-0.227130081588271,0.44599312859552137,0.09898690935199753,0.628938282464542,0.4338645271791857,-0.0925069966457006,0.4904296086850498,0.6830508768646831,0.06694123442308096,0.12549112416910235,0.625395540109697,0.6502431967458114,0.7527516982561289,-0.25523175543899984,0.030855769402080145,0.4833289579214133,-0.3540821472576158,0.6868426870388112,0.3785820758733444,0.16626654802745955,0.5189152006021556,0.6108955150343857,0.6372779934760184,0.5431361617249388,0.32748982208293764,0.7417261018659973,-0.0015477141488299054,-0.16322094262880782,0.4168603804114667,0.40661247592214433,0.2666199624498126,0.3345067749012829,-0.32661156075689723,0.012520814182220176,-0.23658554165668869,-0.11446025079089459,-0.172716955917979,-0.24025642147772702,-0.026305314886623164,-0.023215962339076152,-0.28387930993110305,0.3425789072501302,-0.3359922218659039,0.6155988933176053,0.285771126897814,0.6499457031412987,-0.23066218581946413,0.3896072188329914,0.6379703162060951,0.5874668573848048,0.07789862540461728,-0.14118313353019946,-0.34840568734623933,0.4118084907529982,0.5688140353382701,-0.17423254203801797,0.06642587596965732,-0.1827090438451852,-0.34505795733246275,0.27942782790581105,0.07998576987158493,-0.19127346755344493,0.15940872221515492,0.3075061985704456,0.3144744915225538,0.38673190595535323,0.28627525708642976,0.045905446006282755,-0.17521339820326026,-0.19374718299991442,-0.01843858829959442,-0.08077881598068251,-0.13631697633586431,-0.2561428458599879,0.4951755968942254,-0.280955111756036,-0.08995125917722066,-0.36838847375710543,0.5034532142719224,-0.3767187748704931,-0.11262381272144245,-0.4182370772246407,0.21228269239747072,-0.09259675730680549,-0.5344730359711107,-0.10869329295451788,0.6795089171484372,-0.1398698014846201,0.30009335165657247,-0.08318933858156635,-0.17538009888459255,0.4966194583928539,0.09797607020183123,-0.3949217431805625,-0.11509484569172414,-0.26165184948554016,0.20029614808205562,0.056274538560708715,-0.5484201338531581,-0.22476555323123318,0.3214267609144769,-0.08819385502331797,0.08138784247267872,-0.1409580809370154,0.10060409356354824,-0.06871712920901346,-0.1013697139421305,0.1869971781711558,-0.16628038769713493,-0.23666594846686898,-0.29131247158177476,-0.5625339068069839,0.3296007628662966,0.4686181513019358,0.10757617749878567,0.43946672667006575,0.2292129817346483,-0.04498880591969803,0.25444969349999863,0.01747009587953908,-0.5270746628051427,-0.2116988135290112,-0.4112538817063383,-0.2030404328359348,-0.5379660291166836,-0.04398906480573527,0.21906530475047614,0.0740432644839431,-0.5787011750631705,-0.13793088374678572,0.013264005402185246,-0.02433055946015192,0.25769156964578216,-0.12185181751446678,0.02877105524067547,0.4235098949690995,-0.22822447555411302,-0.33155233462917416,-0.04616215902773034,-0.2759162207519871,0.15192591515404108,-0.1756628040764088,-0.4367142855036612,-0.2759697074267077,-0.43452289381585607,-0.18758381571767307,-0.6881529899349187,-0.5275337700788666,-0.46981177885849795,-0.1555428721777116,-0.47613675423440016,-0.507918895767186,-0.5135113667376494,-0.35346171695991063,0.06852061998132376,-0.10547784520337494,-0.4837771779863092,-0.2045329345394379,-0.3427414881083306,0.17550938325049179,-0.17144517391635408,0.19309539164321463,-0.5191008903508105,-0.448359005921269,-0.05171504081182977,-0.3742068063951844,-0.4167321823083998,-0.3294904411424079,-0.2268483599591387,-0.33313300351930136,-0.39955965247870745,-0.0692072645971395,-0.45148087135348586,-0.43574899963461056,-0.34887291212422467,-0.5865346243885478,-0.05613826398553808,-0.3458486736115182,-0.3467205503263096,-0.5758101586561475,-0.43623795137410626,-0.42762718527814053,-0.08980340748391824,-0.5214797543875669,-0.5609792371187792,-0.06531302924050014,-0.40660789037841266,-0.6299873690880842,-0.5542861893028063,-0.03962094164921756,0.007325951177370131,-0.4069656910512594,-0.04505788463018045,-0.43339921473736487,0.03747947075965086,-0.11594283571644479,-0.3935825452745642,-0.35709777059482034,-0.24787935220597834,-0.36014099751842155,-0.5432614899144189,-0.4252872997157033,-0.43896746572395257,-0.5475259043627242,-0.33917308092043547,-0.19984435275445936,-0.14522976390896805,0.06228982220248821,-0.5011486325492223,-0.39637207276569636,-0.16889955531837303,-0.5521609579311657,-0.5040546054367124,-0.5138445340154205,-0.06836584247918148,-0.5623751614158728,-0.6062307391634864,-0.4869503687857122,-0.13896050456476416,-0.4548606604698637,-0.3507514089918969,-0.3511100421956118,-0.15682676778872828,-0.086673474799929,-0.4706388907001414,-0.33545738680100406,-0.26631680235799654,-0.3405327530167611,0.16083132364391314,-0.20679373990504243,-0.4595250238770093,-0.13720981294478374,0.19124656801219078,-0.32749334327982466,-0.5017308475585046,-0.47157752449356244,-0.5179788709999339,-0.5049984010766086,-0.18701766412504622,0.12149740603543625,-0.3456810299968818,-0.5589999167292846,-0.38889908420309344,0.06550405010757321,-0.2800485399898278,-0.2191981321203827,-0.682000084566033,-0.2508891893033416,-0.027376656703489443,-0.5449761260446612,-0.517109509895824,0.15483864315499873,-0.21291670813788716,-0.5772751770283104,-0.2960773334331938,-0.33875622931901694,-0.5187980218428907,-0.23261738959752976,-0.17890162793392517,-0.44954618601300367,-0.517009133789514,-0.38261441375835226,-0.5055951941373287,-0.6710535021123464,-0.2660182362853269,-0.2518163995354535,-0.3748977398923386,-0.4783975920854556,-0.3807284351367181,-0.030443339521505346,0.0319880247010371,-0.5142062334248427,-0.2027323491205244,-0.3975000653346071,-0.3218669142023462,-0.17997258903393926,-0.5288600574441303,-0.2111828050767729,-0.39828146812524795,-0.3456365249088458,0.26242271525319777,-0.5914496153531589,-0.5176738193754881,-0.4317515254500359,-0.587093426778937,-0.6588766093459649,-0.5513391960761077,-0.2568748163471689,-0.5046682612423994,-0.05625155860065311,-0.41335462285614794,-0.6108651175749055,-0.4153409667706601,-0.27584269643375675,-0.5390653924663886,-0.3521780905016433,-0.3854026430449423,-0.3629418025342353
Donner Ski Ranch,0.5393633246674823,0.4326207834365202,1.0000000000000004,0.6988609609390902,0.2791990484989838,0.5667500481258427,0.5032626434308994,-0.3374673950617115,0.6742176404128132,-0.15286774595492741,-0.39689120016650425,0.4632822427283395,0.2409811267291271,0.03015397952078303,0.2416377626931161,0.45754853376962107,-0.10269889289884852,0.3132514215691761,0.7112487436408907,-0.2910837451679845,0.04962890302504578,0.567111474130508,0.23783201765213077,0.18170516935603678,0.22376120354205664,0.009671200686062113,0.6403318449566556,0.10197044890669013,0.31870520423890136,0.2312115391118791,0.5923151696955621,0.12557585550856118,-0.41035471757704345,0.05472706730222891,0.07523211431626439,0.12345787184893504,0.7369356990157037,0.43581655902142097,0.08262028702190533,0.5779566540029654,-0.08944813931041254,-0.12090530037181567,0.5902887460208511,0.5887427276445465,0.4113967331412859,-0.5953461111563145,-0.24409242683677818,0.5771192141551535,-0.575417563504396,0.27868876801801673,0.6888466020906131,0.5987953473742328,0.25494383771334705,0.38698360466213183,0.18003429116395175,0.12697036951701732,0.3429455918656009,0.38881833627467216,-0.13440313730014525,-0.417028178593499,0.02616297152341567,0.1958656580441608,0.19814909649146378,0.35346288632035844,-0.7351526819261509,-0.46294763250685433,-0.6877216510301688,0.08523263421446291,-0.07636296260596333,-0.6429444963079488,-0.47259233722610094,0.3004373489529399,0.09492440201980938,0.11574377711696779,-0.2773525248217026,0.14014129454581814,0.31749277685124305,0.49657839384480684,-0.1511685034215529,0.2164161350104613,0.14369890903664706,0.6053948860034996,0.3276001588351926,-0.34129983522540774,0.01665619651902865,0.30010912512763543,0.24184444931134014,-0.4667094196783077,-0.4332574384864559,-0.27892976613390674,-0.16822618003975873,0.15166041770936733,0.2959826836780861,-0.37037445713031186,0.466654561210613,0.5153215534911242,0.31420377787144776,0.10196581238796555,0.6258491049155157,0.0434993919531583,0.18769052109120624,-0.24490000276126198,-0.16151981934738321,0.016818670891828327,-0.15268486766120257,0.06879774276721701,0.28875887377858367,-0.3316188383254872,0.10416349732189326,-0.5904711805529772,0.4432286231440578,-0.3948491965796403,-0.0630765265024884,-0.052723294573510736,0.1508474045730074,0.1270965390305014,-0.5431776671359843,-0.28077212867436224,0.23936375532179846,-0.19532234746565624,0.49338733458935913,-0.4949734340557215,-0.4003540034246327,0.4094552148842854,0.1565660866300933,-0.49691105788321116,-0.34098956607685654,-0.4471429455888611,0.32578247838128355,-0.36156058380807443,-0.7182714932784433,-0.712956625816984,0.04665025490135829,0.20280525713147088,0.08792747483466214,0.15239446890024513,0.23090355030533052,0.05687155426783339,0.2373773762051026,0.05337047758559964,0.08351690960380743,-0.24404483006066405,0.21252984683109813,-0.6065602519306731,0.40249707680559044,0.03375297401981499,0.17463882194346128,0.329219518015144,0.11873656178115484,0.20523677936207038,0.6709008118744524,0.11205055206153423,-0.4644271582930092,-0.5899380009671747,0.019029562954809332,0.2566960224815947,-0.18673217068589168,0.09363098054766539,-0.2651041463598412,0.11434736589723206,-0.4821234406145282,-0.29584538843675173,0.45797205980082895,-0.10766073055775258,0.40532645767565295,0.25209945803447525,0.5549730593739409,0.44772261490455373,-0.2804895978638273,-0.29859559920995676,0.11798389183103347,-0.2953917316453355,0.5591846469535471,0.14715269708175846,-0.5645392965459732,-0.12705317448472075,-0.057021967240518064,0.13063576923494163,-0.636152518174972,-0.639286430497977,-0.20191925673517752,0.15508774366517233,0.023113642235756408,-0.05542701006180159,-0.6590767967545054,0.08277835859673358,-0.17842939814305758,-0.004626763117001899,-0.4648492844497773,-0.3375330041003501,-0.7504645924445056,0.47143583351747653,0.2852771989794041,-0.11098128588913038,-0.5367049409096321,-0.31935938499024,-0.0533604741995423,-0.3356490578401532,-0.03054283039768345,-0.4443251400137381,-0.20875234238007684,-0.26800228404198084,-0.16483343440813264,-0.06641605976348003,-0.22076545501046824,-0.16630891469360168,0.02173871008858577,-0.5327863652298365,0.3458827104402246,-0.264745633051037,0.09175444067433774,-0.0655943677027236,-0.26864576477349544,-0.4374434231285087,0.2845080646732591,-0.36791022640347804,-0.4427608438960988,0.2732964277812535,-0.6888225104333042,-0.5828716675127091,-0.6566610572930318,0.10336218425866153,0.504597113954474,-0.08519620120449478,-0.04017267925480661,-0.5527252725694514,0.432055102369547,0.11455151513870267,-0.5896670045827159,-0.18461780587245233,-0.4508647258051843,-0.1266684086202004,-0.45443219132034696,-0.5121798765565391,-0.6215219594710126,-0.40550656575113525,-0.40899463832072175,0.2861514204996386,0.1936640734405401,0.6519405837946171,-0.46748711312464486,-0.24554716326664244,-0.22677895754421928,-0.46679747455804904,-0.7035805001970059,-0.17665331421821212,0.5550603318807341,-0.31135279667997184,-0.353285776673925,-0.23369825880563522,-0.20616767152955207,-0.3504267948145307,-0.17371770208521542,-0.3972237773462863,0.07862652039325699,-0.21864036277529236,-0.6864252974276025,-0.4316038045527358,-0.2763375160450733,-0.7362139351540694,0.4000550326319251,-0.3168205776180525,0.004069038800882645,-0.3846515159499717,-0.12325387042334952,-0.3565439514534648,-0.34387880143101934,-0.4718312253792306,-0.5145286504259985,-0.6734112390722298,0.10193379796423611,0.4319797842395708,-0.13825247972000118,-0.6032565421567957,-0.4662547406942863,-0.20580247469024063,-0.09377519603196742,0.04354392831163154,-0.6035388482664359,-0.286346553242172,0.5189067304495338,-0.23717324197007197,-0.6204148015637577,0.20876521686230778,-0.24874123758244485,-0.33840584698238446,-0.6038187720133599,-0.5140724998890216,-0.4648619124365147,0.2926618490506447,0.37225318999826656,-0.03721318822935694,-0.19555905941355442,0.06540278684374357,-0.4600444755912203,-0.5577790907487057,-0.19528823059904787,-0.10080701843455692,-0.30355440287605595,-0.3368546758474148,-0.26134188884447285,-0.1095099309755762,0.24605777383103408,-0.5370065872994803,0.3595470361958565,0.07867068487458466,-0.426876515649939,0.3171815632193992,-0.15219764598473723,0.2822308509513119,-0.5495403369715423,-0.1987393664123263,0.4881325212967883,-0.30542931245338706,-0.4158197416568724,-0.4143317522925401,-0.3518038774295695,-0.39116040989559797,-0.20482477193644852,-0.050290140504113345,-0.708759048369427,-0.09578425954610634,-0.36473885798350664,-0.6432268501899032,-0.06007104178227705,0.2936963222988117,-0.714189120560367,-0.06726214481152973,-0.22842530299940694,-0.40892733596136577
