,count,mean,std,min,25%,50%,75%,max,ski_resort
143,24.0,198.75,58.60275256927487,89.0,178.5,182.5,221.25,400.0,Lutsen Mountains
144,25.0,117.52,39.73466161090759,46.0,99.0,110.0,139.0,237.0,Mad River Mountain
145,23.0,147.17391304347825,39.356935595224385,94.0,110.0,147.0,174.5,249.0,Mad River Glen
146,27.0,177.37037037037038,49.05189414373638,74.0,153.0,179.0,199.0,295.0,Magic Mountain Vermont
147,25.0,100.92,38.65220994113187,36.0,70.0,99.0,123.0,182.0,Magic Mountain Idaho
148,7.0,126.42857142857143,18.536964358250454,109.0,116.0,125.0,127.0,165.0,Mammoth Mountain
149,28.0,134.82142857142858,68.18061719320646,65.0,89.75,107.5,150.0,358.0,Maple Ski Ridge
150,22.0,108.77272727272727,50.17107098354951,43.0,76.25,98.5,128.75,223.0,Marquette Mountain
151,26.0,91.3076923076923,31.01969597629123,38.0,69.25,96.0,105.5,158.0,Massanutten
152,28.0,169.35714285714286,61.49809649912648,80.0,124.75,160.0,199.0,325.0,Maverick Mountain
153,26.0,187.80769230769232,55.857690056621024,99.0,142.0,195.5,228.75,300.0,McCauley Mountain Ski Center
154,28.0,159.67857142857142,85.55572304663052,68.0,99.25,153.0,176.25,450.0,Meadowlark
155,27.0,192.59259259259258,139.562023504098,72.0,94.5,149.0,231.5,750.0,Mohawk Mountain
156,20.0,217.55,133.0003858324439,75.0,124.5,150.0,301.5,550.0,Monarch Mountain
157,26.0,103.96153846153847,23.541420125779617,69.0,89.0,101.5,124.0,156.0,Mont Ripley
158,28.0,103.5,41.89448827886728,44.0,72.25,99.5,138.0,175.0,Sno Mountain
159,17.0,127.82352941176471,57.82758348543285,75.0,92.0,108.0,158.0,300.0,Montana Snowbowl
160,28.0,136.92857142857142,62.75226339222006,44.0,88.0,123.5,203.0,250.0,Mount Holly
161,28.0,150.14285714285714,72.85587715468695,50.0,93.75,138.5,196.75,339.0,Mount Kato
162,18.0,243.61111111111111,112.26603849202488,118.0,167.75,219.0,280.75,595.0,Mt. Peter
163,27.0,122.37037037037037,54.41234881627242,51.0,80.5,104.0,163.0,250.0,Mount Pleasant
164,22.0,109.18181818181819,43.84674214279547,58.0,84.5,101.5,121.25,258.0,Mt. Snow
165,22.0,121.81818181818181,94.87467240103369,43.0,86.0,94.0,120.0,499.0,Mt. Southington
166,20.0,194.45,115.0654161770599,96.0,118.75,160.0,206.5,553.0,Mt. Sunapee
167,27.0,118.14814814814815,46.214969023286834,58.0,91.0,99.0,152.0,275.0,Mountain Creek
168,23.0,151.69565217391303,47.9786266643887,75.0,128.5,154.0,194.5,234.0,Mountain High
169,28.0,239.03571428571428,89.68400581748621,118.0,164.5,231.0,273.5,458.0,Mt. Abram Ski
170,23.0,134.95652173913044,38.479602933206486,75.0,109.5,141.0,157.5,200.0,Mt. Ashland
171,28.0,116.57142857142857,47.94319831373648,51.0,83.75,100.0,144.5,217.0,Mt. Baker
172,22.0,156.72727272727272,83.72812113261749,75.0,107.0,143.0,179.5,483.0,Mt. Baldy
173,21.0,120.52380952380952,62.252404811074605,69.0,85.0,102.0,122.0,353.0,Mt. Bhelor
174,24.0,167.0,60.683068335481316,55.0,128.75,172.0,197.0,290.0,Mt. Bohea
175,27.0,144.74074074074073,70.89243888975673,40.0,89.0,127.0,200.0,273.0,Mt. Brighton
176,28.0,216.28571428571428,90.9105613156698,69.0,145.0,192.5,290.0,450.0,Mt. Crescent
177,11.0,142.8181818181818,50.302719969834996,90.0,105.5,138.0,154.5,251.0,Mt. Holiday
178,19.0,138.94736842105263,72.09289815864169,68.0,90.5,119.0,167.0,352.0,Mt. Hood Meadows
179,28.0,166.71428571428572,91.57868793914928,68.0,107.5,147.0,196.0,556.0,Mt. Hood Skibowl
180,27.0,150.55555555555554,59.73874746525867,68.0,116.5,140.0,183.0,308.0,Mt. Jefferson
181,25.0,127.12,45.72318886516994,55.0,99.0,129.0,150.0,246.0,Mt. La Crosse
182,18.0,74.44444444444444,19.485204710610024,47.0,60.0,70.0,85.75,115.0,Mt. Rose Ski Tahoe
183,22.0,142.77272727272728,63.226675969186886,60.0,110.25,140.0,159.5,375.0,Mt. Shasta
184,25.0,150.92,164.20234468484304,65.0,81.0,105.0,149.0,882.0,Mt. Spokane
185,21.0,170.85714285714286,50.447285074903405,89.0,139.0,160.0,199.0,300.0,Mulligan's Hollow
186,27.0,166.7037037037037,82.29488011685352,50.0,121.0,140.0,179.0,375.0,Nashoba Valley
187,24.0,191.04166666666666,108.72761305473284,83.0,145.25,162.5,201.5,614.0,New Hermon Mountain
188,28.0,173.5,76.11613933106872,62.0,112.5,155.5,229.25,350.0,Nordic Mountain
189,27.0,123.11111111111111,57.02383667132499,56.0,82.5,110.0,140.0,325.0,Nordic Valley
190,17.0,131.23529411764707,52.563686861469186,79.0,85.0,120.0,142.0,226.0,Northstar California
191,28.0,134.46428571428572,65.51532596658538,80.0,104.25,118.0,135.25,408.0,Norway Mountain
192,28.0,197.25,69.63110469280765,90.0,147.25,200.0,235.0,386.0,Nubs Nob
193,28.0,167.5,70.8752163756577,90.0,108.5,142.5,225.0,380.0,Oak Mountain
194,11.0,158.27272727272728,123.58162558332927,91.0,99.0,113.0,156.0,520.0,Ober Gatlinburg Ski
195,28.0,108.57142857142857,40.48266988288397,54.0,79.75,99.0,132.0,205.0,Okemo Mountain
196,26.0,116.61538461538461,41.74501352073268,55.0,82.75,112.0,146.5,208.0,Omni Homestead
197,28.0,236.82142857142858,111.49922888669698,65.0,161.0,200.0,317.0,443.0,Otis Ridge
198,27.0,142.74074074074073,54.45576369338878,78.0,93.5,127.0,182.0,250.0,Pajarito Mountain
199,22.0,189.77272727272728,71.51219131374388,79.0,130.75,198.5,231.25,326.0,Palisades Tahoe
200,28.0,124.5,34.80368222324035,69.0,100.0,128.0,150.5,220.0,Paoli Peaks
201,13.0,83.53846153846153,32.466945715643845,37.0,60.0,70.0,99.0,149.0,Park City Mountain
202,28.0,149.25,79.12466722181499,59.0,98.75,128.0,172.5,375.0,Pats Peak
203,28.0,145.14285714285714,84.57200057006622,59.0,84.25,130.0,175.0,400.0,Pebble Creek
204,27.0,191.22222222222223,81.34935739585131,101.0,122.5,189.0,240.0,458.0,Peekn Peak
205,28.0,127.92857142857143,63.031402268692005,56.0,85.0,106.5,156.25,312.0,Perfect North Slopes
206,24.0,98.54166666666667,27.196513789801084,65.0,81.75,95.0,100.25,196.0,Pico Mountain
207,22.0,140.5909090909091,65.75905448493954,60.0,88.25,114.5,190.0,299.0,Pine Knob
208,28.0,134.96428571428572,51.448271138830336,82.0,108.25,118.0,138.5,278.0,Pine Mountain
209,24.0,173.25,52.71848945516916,99.0,138.25,159.5,206.25,275.0,Plattekill Mountain
210,27.0,166.40740740740742,55.8385442140375,49.0,122.5,175.0,198.5,299.0,Pleasant
211,28.0,135.0,49.25594530762909,65.0,100.0,121.5,181.25,224.0,Pomerelle Mountain
212,28.0,109.17857142857143,34.60577298384655,56.0,87.75,107.5,115.75,200.0,Powder Mountain
213,28.0,109.53571428571429,53.37948152257614,44.0,72.25,97.0,123.5,250.0,Powder Ridge
214,28.0,136.85714285714286,38.82888795320489,60.0,116.75,134.0,168.5,225.0,Powderhorn
215,22.0,128.0909090909091,59.08582062673073,52.0,92.0,110.0,155.5,317.0,Purgatory Mountain
216,7.0,99.42857142857143,67.67534544390875,48.0,52.5,56.0,129.0,229.0,Ragged Mountain
217,28.0,175.39285714285714,64.51031458480642,105.0,129.0,148.0,203.0,378.0,Red Lodge Mtn.
218,28.0,175.64285714285714,59.627370228975224,70.0,141.0,170.0,216.75,304.0,Red River
219,28.0,120.32142857142857,74.31168273209934,41.0,69.0,105.0,144.0,350.0,Roundtop Mountain
220,28.0,301.92857142857144,435.44604024867874,99.0,146.25,200.0,280.0,2450.0,Royal Mountain
221,24.0,107.95833333333333,45.38289197547872,54.0,76.75,90.0,141.25,197.0,Sandia Peak
222,21.0,211.9047619047619,98.16359037948071,96.0,137.0,195.0,270.0,415.0,Sapphire Valley
223,25.0,225.6,115.71012632148204,115.0,149.0,175.0,292.0,520.0,Saskadena Six
224,18.0,120.77777777777777,39.17465500513364,71.0,89.5,116.5,133.75,200.0,Shanty Creek
225,27.0,129.25925925925927,51.51295027062656,49.0,96.5,115.0,152.0,245.0,Schweitzer
226,28.0,115.0,59.06242773854094,39.0,78.25,110.5,140.5,270.0,Seven Oaks
227,23.0,171.2173913043478,150.12296672508148,53.0,104.0,121.0,198.5,799.0,Seven Springs
228,28.0,154.92857142857142,95.21240526529155,50.0,91.75,136.5,170.0,435.0,Showdown
229,23.0,252.69565217391303,107.7979738309368,105.0,186.0,217.0,317.5,495.0,Sierra at Tahoe
230,23.0,93.78260869565217,27.34452998605211,38.0,78.0,89.0,114.0,142.0,Silver Mountain
231,28.0,232.92857142857142,100.08993310515653,82.0,135.5,243.0,299.25,417.0,Silverton Mountain
232,28.0,137.46428571428572,51.64084095971381,55.0,95.0,142.0,167.75,277.0,Sipapu Ski and Summer
233,26.0,123.88461538461539,36.50460455677001,71.0,95.0,114.0,151.75,205.0,Ski Apache
234,28.0,161.07142857142858,89.68088634520387,72.0,98.0,125.0,196.25,401.0,Ski Brule
235,27.0,178.8148148148148,68.80800324483563,80.0,129.0,171.0,207.0,355.0,Ski Butternut
236,25.0,171.4,58.39805932848568,86.0,126.0,159.0,222.0,289.0,Ski Santa Fe
237,28.0,145.35714285714286,64.87321782935075,60.0,95.0,132.5,184.5,275.0,Ski Sawmill
238,25.0,118.24,85.89590599479503,43.0,65.0,95.0,140.0,450.0,Ski Snowstar Winter Sports Park
239,28.0,140.5,60.87844598201555,64.0,106.75,129.5,150.0,377.0,Ski Sundown
240,28.0,132.17857142857142,85.13042437013429,54.0,74.75,87.5,188.25,344.0,Ski Ward
241,26.0,155.57692307692307,52.63320098715113,53.0,114.5,150.0,177.5,263.0,Sleeping Giant
242,22.0,163.4090909090909,47.46593674958024,76.0,135.5,159.0,187.0,259.0,Smugglers' Notch
243,26.0,112.15384615384616,53.52359652167804,48.0,75.5,97.5,148.75,251.0,Snow Creek
244,22.0,192.95454545454547,89.95738529343306,55.0,125.25,198.0,245.5,380.0,Snow King
245,28.0,147.14285714285714,37.99484788242303,75.0,115.75,150.0,163.75,240.0,Snow Ridge
246,25.0,129.2,39.72719471596252,70.0,105.0,125.0,144.0,249.0,Snow Snake
247,8.0,121.0,47.45825233071393,69.0,94.25,109.0,134.25,213.0,Snow Sumt
248,26.0,133.26923076923077,44.459921450499834,45.0,100.0,132.0,156.5,240.0,Snow Trails
249,9.0,117.44444444444444,33.373309362090204,75.0,99.0,115.0,121.0,173.0,Snow Valley
250,28.0,156.75,86.25656174717633,56.0,101.5,145.0,178.0,455.0,Snowbasin
251,15.0,154.93333333333334,84.6188653962719,70.0,84.5,117.0,207.0,352.0,Snowbird
252,22.0,83.63636363636364,16.41005921043685,50.0,75.0,88.5,94.25,107.0,Snowshoe Mountain
253,28.0,228.39285714285714,178.0343993572516,68.0,123.25,175.0,250.0,900.0,Snowy Range Ski Recreation Area
254,16.0,132.375,53.81929641556704,79.0,89.5,120.0,156.5,226.0,Soda Springs
255,28.0,146.10714285714286,82.86505732133253,54.0,78.0,119.5,206.5,340.0,Soldier Mountain
256,25.0,199.36,80.00149998593776,84.0,137.0,195.0,254.0,360.0,Solitude Mountain
257,28.0,160.39285714285714,107.1974085112807,44.0,91.25,137.0,187.75,546.0,Song Mountain
258,22.0,138.0909090909091,45.82046651350411,74.0,99.5,121.0,164.75,250.0,Spirit Mountain
259,28.0,173.75,91.40979159805585,84.0,124.75,147.5,187.5,495.0,Spout Springs
260,28.0,137.60714285714286,69.04069614993554,50.0,91.25,119.0,174.25,300.0,Spring Mountain
261,28.0,135.28571428571428,110.61540216338408,55.0,83.75,99.0,151.25,638.0,Mission Ridge
262,15.0,96.46666666666667,26.166681831964063,55.0,76.5,93.0,115.5,139.0,Steamboat
263,25.0,181.04,67.15559048458537,85.0,150.0,165.0,204.0,425.0,Stevens Pass
264,16.0,141.0625,54.34515464448816,50.0,107.5,131.0,192.0,233.0,Stowe Mountain
265,24.0,131.375,64.25209352028251,67.0,90.75,116.5,138.5,325.0,Stratton Mountain
266,21.0,189.71428571428572,68.29432103560505,100.0,142.0,166.0,226.0,350.0,Sugar Bowl
267,24.0,120.75,45.16082373030855,58.0,85.25,104.0,159.25,220.0,Sugar Mountain
268,25.0,126.04,44.8427623294254,60.0,91.0,117.0,157.0,213.0,Sugarbush
269,28.0,124.28571428571429,53.32212183745764,49.0,97.0,121.0,139.5,259.0,Sugarloaf
270,28.0,178.89285714285714,86.77657103402554,65.0,117.25,165.5,233.5,466.0,The Summit at Snoqualmie
271,26.0,92.92307692307692,35.23739272639005,54.0,68.75,81.0,116.75,195.0,Sun Valley
272,23.0,128.2173913043478,64.48816418660174,50.0,89.0,110.0,148.0,319.0,Sunburst
273,25.0,487.28,331.2734922487259,160.0,285.0,395.0,544.0,1315.0,Sundance
274,25.0,137.72,101.28199905873369,75.0,99.0,120.0,135.0,600.0,Sunday River
275,27.0,85.77777777777777,27.47633013975334,43.0,62.5,89.0,106.5,145.0,Sundown Mountain
276,28.0,152.21428571428572,44.24624457205559,82.0,122.25,141.5,180.0,250.0,Sunlight Mountain
277,25.0,170.64,82.46407298535122,75.0,120.0,137.0,199.0,357.0,Sunrise Park
278,28.0,121.42857142857143,50.446472233909084,60.0,88.0,115.0,136.0,295.0,Swain
279,25.0,182.36,150.86000132573247,41.0,93.0,135.0,200.0,719.0,Swiss Valley
280,17.0,136.35294117647058,54.63051022147627,79.0,91.0,120.0,200.0,226.0,Tahoe Donner
281,28.0,205.71428571428572,116.33058167482973,73.0,116.5,169.5,286.75,420.0,Tamarack
