,count,mean,std,min,25%,50%,75%,max,ski_resort
71,24.0,265.5416666666667,89.96810022430736,152.0,213.25,255.5,287.0,559.0,Ski China Peak
72,35.0,203.4857142857143,70.94462274054546,90.0,147.5,194.0,244.0,350.0,Christie Mountain
73,33.0,210.27272727272728,50.868256756591784,130.0,168.0,217.0,251.0,342.0,Christmas Mountain
74,35.0,222.05714285714285,91.58889698222252,119.0,155.0,200.0,257.0,495.0,Coffee ll
75,35.0,221.4857142857143,76.74916034358539,115.0,175.0,202.0,241.5,391.0,Ski Cooper
76,35.0,244.4857142857143,97.02648862964338,146.0,183.5,227.0,265.5,699.0,Cooper Spur
77,35.0,429.37142857142857,132.80970147817777,180.0,328.0,420.0,491.0,700.0,Copper Mountain
78,34.0,214.52941176470588,73.43735128175483,110.0,161.5,208.0,248.75,375.0,Cranmore Mountain
79,33.0,300.93939393939394,86.71971351498581,112.0,250.0,300.0,339.0,627.0,Crested Butte Mountain
80,34.0,262.94117647058823,98.88896165886217,129.0,196.25,250.0,294.0,587.0,Crotched Mountain
81,34.0,310.5882352941176,129.63915365516627,160.0,211.25,266.5,391.5,600.0,Crystal Mountain
82,33.0,270.969696969697,88.2618564445044,130.0,223.0,267.0,308.0,580.0,Crystal Mountain 
83,33.0,420.06060606060606,433.4191778314859,175.0,225.0,276.0,417.0,2500.0,Dartmouth Skiway
84,35.0,219.28571428571428,89.8166666796613,76.0,175.0,203.0,280.0,400.0,Ski Mystic at Deer Mountain
85,35.0,439.2857142857143,195.72137630534164,135.0,294.5,412.0,539.0,861.0,Deer Valley
86,26.0,143.34615384615384,76.2474614962058,69.0,97.25,127.0,177.0,439.0,Devils Head
87,34.0,301.1764705882353,118.08740229637185,165.0,220.75,258.5,365.0,650.0,Diamond Peak
88,35.0,245.6,120.35027310020578,103.0,168.0,215.0,298.0,730.0,Discovery
89,30.0,256.3666666666667,102.31879974671905,101.0,194.5,248.5,309.0,490.0,Dodge Ridge
90,35.0,323.1714285714286,116.77239946712974,175.0,240.5,292.0,378.0,650.0,Donner Ski Ranch
91,34.0,185.14705882352942,80.87106549014663,70.0,125.25,177.0,225.0,405.0,Dry Hill
92,35.0,220.02857142857144,132.12727502950588,94.0,123.0,170.0,276.5,613.0,Eagle Point
93,31.0,189.16129032258064,107.73117678561255,39.0,112.5,173.0,240.0,500.0,Eagle Rock
94,35.0,268.6857142857143,93.085277609099,131.0,196.0,275.0,314.5,525.0,Eaglecrest
95,33.0,311.6060606060606,214.20083149259997,116.0,175.0,240.0,300.0,861.0,Eldora Mountain
96,34.0,250.6764705882353,76.4499125346767,159.0,195.25,228.0,287.5,501.0,Elk Mountain Ski
97,32.0,191.96875,117.06890289138934,14.0,106.75,162.0,254.75,499.0,Elko SnoBowl
98,34.0,222.88235294117646,118.13955915238614,95.0,151.75,203.5,261.25,725.0,Elm Creek
99,35.0,265.62857142857143,84.84487079865427,150.0,206.0,253.0,298.0,539.0,Enchanted Forest
100,35.0,223.5142857142857,85.59561953764698,101.0,159.5,214.0,280.0,465.0,Four Lakes
101,33.0,245.12121212121212,109.94963550864937,100.0,176.0,223.0,293.0,498.0,Giants Ridge
102,35.0,273.57142857142856,78.07284898028993,150.0,218.5,290.0,311.0,510.0,Gore Mountain
103,35.0,202.6,76.28244729101107,84.0,150.5,180.0,271.0,380.0,Granby Ranch
104,35.0,224.2,91.33673959584938,83.0,154.5,205.0,287.5,435.0,Grand Geneva
105,35.0,231.82857142857142,90.22145490053765,114.0,158.5,228.0,292.0,432.0,Grand Targhee
106,35.0,202.62857142857143,79.96178709207281,80.0,150.0,201.0,234.5,397.0,Granite Peak
107,34.0,194.23529411764707,60.72494311712066,119.0,153.5,179.5,205.25,350.0,Great Divide
108,35.0,250.34285714285716,118.11956625713248,111.0,171.0,205.0,299.5,624.0,Greek Peak
109,35.0,238.6,113.65924304433743,125.0,185.5,221.0,244.5,750.0,Gunstock
110,34.0,366.7352941176471,203.2392691749293,110.0,242.25,284.0,458.5,1063.0,Heavenly Mountain
111,33.0,190.06060606060606,55.822228655986244,96.0,157.0,179.0,220.0,350.0,Hidden Valley
112,35.0,189.37142857142857,95.7966859657306,75.0,125.5,152.0,227.0,450.0,Hilltop
113,34.0,182.05882352941177,82.73614181366169,60.0,113.5,174.5,228.75,375.0,Hogadon
114,29.0,299.8965517241379,130.62141172859234,120.0,199.0,275.0,355.0,682.0,Holiday Mountain
115,30.0,279.06666666666666,132.20515231582533,120.0,196.75,233.0,312.75,676.0,Holiday Valley
116,30.0,289.8333333333333,138.7051159669401,120.0,196.75,238.5,332.75,676.0,Holimont
117,35.0,227.94285714285715,129.82724785542626,107.0,154.5,197.0,242.5,850.0,Hoodoo
118,35.0,347.9714285714286,90.48577584489233,163.0,280.0,350.0,404.5,570.0,Howelsen Hill
119,35.0,298.34285714285716,154.4108238466734,115.0,181.5,273.0,360.0,800.0,Hunt Hollow
120,33.0,321.75757575757575,90.45061853818024,125.0,251.0,319.0,372.0,505.0,Hunter Mountain
121,33.0,185.0909090909091,63.86037681749715,88.0,140.0,177.0,220.0,399.0,Hyland Ski Snowboard Area
122,35.0,323.4,148.2649060059095,115.0,238.5,300.0,375.0,870.0,Jay Peak
123,35.0,310.85714285714283,130.2531794479602,116.0,204.5,286.0,410.5,629.0,Jiminy Peak
