,count,mean,std,min,25%,50%,75%,max,ski_resort
81,35.0,294.4,107.23893059562893,90.0,225.0,259.0,352.0,550.0,Crystal Mountain
82,34.0,258.0882352941176,93.79906559173367,96.0,199.5,232.5,303.75,530.0,Crystal Mountain 
83,35.0,492.8857142857143,528.5947392089025,146.0,249.5,346.0,478.0,2500.0,Dartmouth Skiway
84,35.0,224.0,74.95253399946647,99.0,176.5,209.0,284.0,359.0,Ski Mystic at Deer Mountain
85,35.0,376.4,201.7005934839179,132.0,280.0,318.0,396.0,1017.0,Deer Valley
86,29.0,169.0,95.29353148486598,69.0,115.0,130.0,199.0,419.0,Devils Head
87,35.0,363.2,185.56952082393144,145.0,239.5,341.0,382.5,1020.0,Diamond Peak
88,34.0,236.02941176470588,113.40126804221764,86.0,159.0,208.0,292.0,650.0,Discovery
89,33.0,241.03030303030303,90.60749308434873,100.0,171.0,236.0,304.0,470.0,Dodge Ridge
90,35.0,349.25714285714287,175.19003847203166,165.0,236.5,302.0,406.0,996.0,Donner Ski Ranch
91,35.0,192.54285714285714,85.20644233346474,70.0,134.5,180.0,225.0,420.0,Dry Hill
92,35.0,223.68571428571428,124.76914480671219,92.0,137.0,175.0,265.0,600.0,Eagle Point
93,35.0,187.88571428571427,101.48160407870265,39.0,119.0,179.0,210.0,500.0,Eagle Rock
94,34.0,303.9117647058824,105.33622003535584,146.0,214.0,294.0,376.75,549.0,Eaglecrest
95,33.0,304.3939393939394,170.88463568185765,115.0,181.0,261.0,320.0,788.0,Eldora Mountain
96,33.0,275.72727272727275,188.0633657718976,157.0,199.0,227.0,289.0,1255.0,Elk Mountain Ski
97,27.0,183.92592592592592,130.24324164539976,14.0,102.0,146.0,188.5,496.0,Elko SnoBowl
98,35.0,291.0,222.2342431389218,95.0,177.0,243.0,303.5,1300.0,Elm Creek
99,35.0,266.8285714285714,85.3186021073143,130.0,211.5,253.0,301.5,536.0,Enchanted Forest
100,35.0,230.45714285714286,86.13783170256939,100.0,158.5,242.0,286.0,465.0,Four Lakes
101,33.0,272.93939393939394,148.81131916665885,100.0,179.0,245.0,375.0,785.0,Giants Ridge
102,35.0,289.22857142857146,90.77317746944392,144.0,229.0,275.0,342.0,503.0,Gore Mountain
103,35.0,214.0,82.36754072270145,83.0,153.5,201.0,263.5,405.0,Granby Ranch
104,33.0,321.42424242424244,287.70742846499354,92.0,175.0,259.0,322.0,1367.0,Grand Geneva
105,35.0,241.22857142857143,119.35046901366375,112.0,152.0,207.0,317.0,638.0,Grand Targhee
106,35.0,209.57142857142858,78.63515368432863,80.0,156.0,206.0,244.5,376.0,Granite Peak
107,34.0,218.38235294117646,87.26900755219108,120.0,159.5,200.0,275.0,550.0,Great Divide
108,35.0,263.45714285714286,134.4691836241219,100.0,169.5,221.0,350.0,712.0,Greek Peak
109,35.0,270.0857142857143,129.80989979209448,125.0,187.5,230.0,337.0,750.0,Gunstock
110,33.0,393.6666666666667,218.9345887854787,175.0,230.0,306.0,504.0,1006.0,Heavenly Mountain
111,34.0,204.73529411764707,77.57081176441085,94.0,159.25,178.5,245.0,478.0,Hidden Valley
112,33.0,183.45454545454547,86.32427631795231,69.0,135.0,160.0,200.0,490.0,Hilltop
113,35.0,208.94285714285715,120.625073692667,60.0,110.0,179.0,264.0,545.0,Hogadon
114,29.0,322.86206896551727,169.2700134058707,120.0,234.0,275.0,347.0,789.0,Holiday Mountain
115,19.0,260.2631578947368,110.91229873957128,120.0,195.5,226.0,297.0,529.0,Holiday Valley
116,20.0,269.35,115.3494804131295,120.0,197.75,232.5,306.5,529.0,Holimont
117,35.0,246.4857142857143,127.88422416356119,119.0,184.0,215.0,261.5,850.0,Hoodoo
